user_id,user_name,user_review_count,average_stars,user_elite_count,user_fans,business_id,biz_name,biz_stars,categories,biz_attributes_clean,stars_review,text,date
xjQSpme1Z7Xw8XehRLpYuA,K,240,3.89,0,6,EtKSTHV5Qx_Q7Aur9o4kQQ,Village Whiskey,4.0,"Bars, Nightlife, Whiskey Bars, Burgers, Restaurants, American (New)","RestaurantsReservations: False, RestaurantsGoodForGroups: False, NoiseLevel: u'average', RestaurantsPriceRange2: 2, RestaurantsAttire: u'casual', GoodForKids: False, BusinessAcceptsCreditCards: True, Alcohol: u'full_bar', HasTV: False, WiFi: u'no', BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, BikeParking: True, RestaurantsDelivery: True, OutdoorSeating: True, Caters: True, Music: {'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}, Smoking: u'no', ByAppointmentOnly: False, CoatCheck: False, GoodForMeal: {u'breakfast': False, u'brunch': False, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': False}, HappyHour: True, RestaurantsTakeOut: True, DriveThru: False, RestaurantsTableService: True, Ambience: {'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}, BestNights: {'monday': False, 'tuesday': True, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}, GoodForDancing: False, WheelchairAccessible: True, DogsAllowed: False",4.0,"fuck yes. meat, bourbon libations, and a salad (to round things out aka make myself feel better about ingesting the aforementioned two items.) i took myself on an early birthday date with myself and was not disappointed (neither in the food nor the company). i had a medium rare plain burger to see if it was worth all the fuss...no cheese, bacon, dressing, etc to disguise the quality of the meat. (of course, no bread either since i'm gluten free.) the burger was great - perfectly cooked and seasoned... though, i felt like a bit of a freak sitting at the bar eating my burger with a knife and a fork. i'd like to come back to try a fancypants burger since the extras look pretty tasty.  the salad was so-so; it was no frills with the perfect amount of dressing. the bartender-cum-waiter was super attentive but not cloyingly so. he made delicious sazeracs to accompany my repast.",2012-06-26 03:28:25
CysTz612pTix75Fye6-D4Q,John,44,2.45,0,1,EqEcDeXqIq1YwnzHg_ZUFw,Frost Gelato,4.5,"Coffee & Tea, Desserts, Gelato, Food, Ice Cream & Frozen Yogurt","RestaurantsTakeOut: True, BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, Alcohol: 'none', BusinessAcceptsCreditCards: True, BikeParking: True, OutdoorSeating: True, Caters: True, RestaurantsPriceRange2: 1, RestaurantsDelivery: True, WiFi: u'free', NoiseLevel: u'average'",1.0,"Similar experience at this place ..gelato is great...service sucks.a friend from out of town came to visit and we decided it would be cool to go here since they never had gelato..boy what a mistake..day staff cool..night staff not so much..they acted like we were an annoyance then a customer then whispering and laughing ..made my friend feels uncomfortable..so the young manager pops out from the back and I'm thinking cool though s guy will make them act more respectable,again wrong..he actually joined in.this place had great service not even a year ago..don't know what happened",2016-06-11 20:57:20
vvXj8kYtU4LB2FS-jqnlKA,Andrea,56,4.36,0,5,xbE59o8d_8N72T0WMW1I8A,Mattress Firm Harvard,4.5,"Mattresses, Furniture Stores, Shopping, Home & Garden","BusinessAcceptsCreditCards: True, BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, RestaurantsPriceRange2: 2, BikeParking: True",4.0,"Friendly staff, good selection, fair prices.",2016-01-04 02:47:46
758g6NGLp9deCbvowz62Ww,Jennifer,715,3.66,1,39,z6SVTb9eFIcWVpKXIfFEvQ,Kingsway Mall,4.0,"Shopping, Shopping Centers","BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, BikeParking: True, RestaurantsPriceRange2: 2, WheelchairAccessible: True",4.0,"Sometimes I just head on over to Kingsway if I need a little shopping fix, instead of battling the crowds at West Ed. They've got lululemon, Jacob, Danier, Gap, Club Monaco, American Eagle, and a variety of other shops that work for me, and it's never so busy you have to brush past people in the halls. 

I sometimes just go for the food -they've got New York Fries, Orange Julius, Poppin' pop corn, Booster Juice, Extreme Pita, Bad Ass Jack's and other choices. 

The food court has a ton of seating. It's never completely full. There's a Zellers and a dollar store and a Sears. I just wish they had a Bay and a movie theatre to round it out a bit. Otherwise, Kingsway is as good a mall as I need.",2008-12-03 20:05:18
-G7Zkl1wIWBBmD0KRy_sCw,Gerald,3131,3.68,10,703,IbndcMURguByburM72o3SA,State Street Kitchen,4.5,"Korean, American (Traditional), Sandwiches, Cheesesteaks, Restaurants, Coffee & Tea, Breakfast & Brunch, Food","BikeParking: True, RestaurantsDelivery: False, Ambience: {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}, RestaurantsAttire: u'casual', BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, OutdoorSeating: False, NoiseLevel: u'average', RestaurantsReservations: False, GoodForKids: True, Alcohol: u'none', Caters: True, RestaurantsTakeOut: True, WiFi: u'no', RestaurantsPriceRange2: 1, BusinessAcceptsCreditCards: True, HasTV: True, RestaurantsTableService: False, GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}, RestaurantsGoodForGroups: False",5.0,"Just finished a State Street Kitchen, Grilled Chicken, Spinach, Swiss and Honey Mustard Sub.  To kick it up a notch I stuffed in Jalapeno Chips for a spicy crunch. 
It was great on an afternoon when autumn is starting to assert itself with bluster.  

This excellent local establishment continues to turn out first rate creative dishes thanks to the ever-present Micha, and her friendly staff.  It has become my most constant breakfast companion, and often my lunch date, as well.  

If you have not been in for a taste of home cooking with a Korean flare, you don't know what you are missing. 

Find a way to get there.  Sit down and become part of the family.",2013-10-24 18:13:21
L1ayZt4pBRKhO00OhUaLAw,Katie,120,3.85,3,6,neWdmzHgbpqSx62jynDd7A,Broussard's,3.5,"Seafood, French, Restaurants, Cajun/Creole","RestaurantsPriceRange2: 3, BusinessAcceptsCreditCards: True, OutdoorSeating: True, RestaurantsDelivery: False, Ambience: {'romantic': True, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}, RestaurantsGoodForGroups: True, RestaurantsReservations: True, GoodForKids: False, Alcohol: u'full_bar', RestaurantsTakeOut: False, RestaurantsAttire: 'dressy', BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, WiFi: u'no', HasTV: False, NoiseLevel: u'average'",3.0,"Broussard's was pretty good when I went there a few weeks ago. I had a Groupon that was about to expire so I took my parents out to dinner.  I knew going in that Broussards is a very old skool New Orleans restaurant, and it is very nice when you walk in to see the old tile on the walls in the foyer of the building. The courtyard is beautiful and I just had to turn into a tourist and take a picture in front of the fountain with my mom. We were seated and very promptly greeted by the drink guy.  He brought us our water and told us about the extensive wine list, but they were of course out of the Pinot Grigio that I ordered.  He successfully suggested a Chardonnay for me instead and I was happy. The head waiter came out and explained with great detail the specials for the night, but I went for menu regulars, the maytag blue cheese salad and the pecan crusted drum. I wanted more salad, it was so good, I ate it up so fast. The drum was excellent too. It had this soy butter sauce on it that was so good and topped with crawfish. I was definitely happy with my meal and glad I had the experience. What makes me knock off two stars is that though the foyer's vintage appeal is nice and the courtyard is beautiful, I feel like the dining room needs an upgrade.  The chandeliers on the walls in the main dining room are very reminiscent of the hallways of my grandmother's assisted living home. I think its just one of those places I am glad to say I've been to, but I don't think I will choose to go there again.",2012-08-14 23:47:30
qjfMBIZpQT9DDtw_BWCopQ,Rachel,2331,4.08,11,278,KhBUg5QhBYuK8RZAe5gDMQ,The Independent,4.0,"Restaurants, Nightlife, Pubs, Food, Bars, American (New), German, Coffee & Tea, American (Traditional), Beer Bar","WiFi: 'free', RestaurantsAttire: 'casual', RestaurantsReservations: False, Caters: False, RestaurantsTakeOut: True, BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, HasTV: False, BusinessAcceptsCreditCards: True, RestaurantsGoodForGroups: True, NoiseLevel: u'average', GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}, Music: {'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}, Alcohol: u'beer_and_wine', DogsAllowed: True, GoodForDancing: False, OutdoorSeating: None, BikeParking: True, GoodForKids: False, RestaurantsPriceRange2: 2, RestaurantsDelivery: None, BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, Ambience: {'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",4.0,"I love the concept of this place. One half of it a café that serves different types of coffees and teas, and breakfast type items, and the other world where it serves bar type apps, salads, and sandwiches,  Can't forget that they also serve a wide variety of beers that they serve on tap, bottled, or in can.  

This place is pretty darn casual, and one can hang out here for hours with their friends.  Reminds me of the good ol' college days when no time could pass especially on a chill out Sunday Fun day.

Bring your four legged friend too.  They are totally welcome.",2015-02-02 20:15:22
Um5bfs5DH6eizgjH3xZsvg,Dianna,3322,3.84,10,203,8tnwneWHXWLUvIc5zz__5A,Walgreens,3.0,"Beauty & Spas, Food, Shopping, Drugstores, Photography Stores & Services, Cosmetics & Beauty Supply, Convenience Stores","ByAppointmentOnly: False, BusinessAcceptsCreditCards: True, BikeParking: True, RestaurantsPriceRange2: 1, BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, RestaurantsTakeOut: True, DriveThru: True, RestaurantsDelivery: False",3.0,I stopped at Walgreens in hopes of seeing the new ELF Villain's collection. Sometimes Walgreens gets them before the holidays. Sometimes they don't. This particular one doesn't ever get them according to their cosmetics person. SAD. Really sad. I suppose I'll have to skulk other Walgreens to find them.,2015-10-08 04:51:22
K17847uudqPFPIjSPgxs2A,Shane,530,3.69,9,60,iDtIMWJVIGYspg5JvJKaOw,Mad Mex - Wynnewood,2.5,"Food, Nightlife, Mexican, Restaurants, Tex-Mex, Bars","RestaurantsReservations: False, NoiseLevel: 'average', BusinessAcceptsCreditCards: True, RestaurantsPriceRange2: 2, Alcohol: 'full_bar', HasTV: True, RestaurantsTableService: True, RestaurantsGoodForGroups: True, BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, Caters: True, OutdoorSeating: False, RestaurantsTakeOut: True, RestaurantsAttire: 'casual', BikeParking: True, HappyHour: True, GoodForKids: True, RestaurantsDelivery: False, DogsAllowed: False, GoodForMeal: {'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}, Ambience: {'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}, WiFi: 'free'",3.0,"I have frequented the Mad Mex, University City location for years.  I was pleased to see this new location which is closer to my home and I don't have to deal with the obnoxious students.  I have been here for Happy Hour and just for dinner at another time.  It has been busy both times and it seems that the staff need to be trained a little more in chaos and crowd management.  The best deals are during Happy Hour - the $3, $5 & $7 Margarita's.  I also believe wings are 1/2 off.  My friends seemed to enjoy their orders of Burritos, Gaucamole and enchiladas.  

The food is average and for the price of drinks - it would be a great place to hang if the service improves.",2014-10-27 01:49:24
NEVXtJ4YzoUT6alIo6qEZQ,Kelly,100,3.64,0,5,At6iwGTy6bDxc7PUEOTvQw,Jake's Wayback Burgers,3.0,"Burgers, Restaurants","RestaurantsGoodForGroups: True, RestaurantsReservations: False, BusinessAcceptsCreditCards: True, RestaurantsTakeOut: True, GoodForKids: True, RestaurantsAttire: u'casual', Alcohol: u'none', RestaurantsDelivery: False, RestaurantsPriceRange2: 1, OutdoorSeating: False, BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, HasTV: True, WiFi: u'no', Caters: False, Ambience: {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}, NoiseLevel: u'average'",3.0,"I visited Jake's for the first time after learning that the small diner I used to go to in Delaware as a kid had become a franchise. I was so excited to experience the delicious burgers and fries that I craved as a kid.

I walked into the establishment and was frankly unimpressed by the ambiance. The restaurant was moderately clean and very open. The menu actually reminded my of a Five Guys. You get to choose your own toppings (all free) to put on 1, 2, or 3 patties.

I ordered the regular cheeseburger with a ton of toppings and a regular size french fry to share with my boyfriend. The burgers were delicious. The bread was soft and tasty and the burgers were succulent and juicy. The fries were disappointing. McDonalds fries taste better and usually aren't even as cold as Jake's were.

Man oh man, Jake's. I'll go back for the burgers, maybe, but I definitely will stick to the original location for a better experience.",2013-01-02 15:47:38
Y_2jMUKz6pvJ0JSWG3u10A,Tina,724,3.91,13,58,grjFEAN9gXOKQFEta4yBJg,Tropical Isle Original,4.0,"Bars, Nightlife","HasTV: True, Alcohol: u'full_bar', OutdoorSeating: False, BusinessAcceptsCreditCards: True, RestaurantsGoodForGroups: True, RestaurantsPriceRange2: 1, BikeParking: False, NoiseLevel: u'loud', RestaurantsReservations: False, HappyHour: True, BusinessParking: {'garage': False, 'street': None, 'validated': False, 'lot': False, 'valet': False}, BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, CoatCheck: False, DogsAllowed: False, Music: {'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}, WiFi: 'no', ByAppointmentOnly: False, Ambience: {'touristy': True, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}, GoodForDancing: False",4.0,"My dad and I stopped in on the way back to the hotel because we wanted a 2nd drink after being disappointed with our first at another place. We ordered the hand grenades rather than pore over the menu. There was a band playing so we decided to sit for a bit Holy cow on those drinks!! They were $9 each (with souvenir cup) and we were really feeling it towards the end of the drink. It was during the day and we were enjoying the nice weather and band playing. This place was on the corner of Bourbon, close to Jackson Square and there was lots of open air coming through. We were singing along with the band which is an indication of how good that drink made us feel, lol. We had a lot of fun, good atmosphere in that bar.",2015-05-12 16:35:24
